,sequence_id,mds_3d,mds_3d_x,mds_3d_y,mds_3d_z
688,PF0409-C.g94,"[854.4935565904607, 428.88573643030827, 388.2980848986068]",854.4935565904607,428.88573643030827,388.2980848986068
689,PF0410-CW.g34,"[-497.7317463110844, 840.7719085248685, 647.3358625612171]",-497.7317463110844,840.7719085248685,647.3358625612171
691,PF0411-C.g175,"[-982.818806290063, -687.4671665470121, -228.15113992303486]",-982.818806290063,-687.4671665470121,-228.15113992303486
692,PF0413-C.g478,"[1021.4954864445582, 158.62816153447454, 747.0295170480617]",1021.4954864445582,158.62816153447454,747.0295170480617
696,PF0422-C.g367,"[-1142.9225522986621, 195.90702382612187, -132.77978744186078]",-1142.9225522986621,195.90702382612187,-132.77978744186078
700,PF0427-C.g259,"[712.7032572406985, 445.21932391631344, -282.17079104625543]",712.7032572406985,445.21932391631344,-282.17079104625543
708,PF0433-C.g223,"[-915.9830753975359, -92.723829282112, 1010.651083900683]",-915.9830753975359,-92.723829282112,1010.651083900683
710,PF0440-C.g316,"[-780.0236832602619, 251.3144218783008, 927.65392788733]",-780.0236832602619,251.3144218783008,927.65392788733
713,PF0442-C.g35,"[-176.43304915946405, 847.2680866926864, -546.0105524320506]",-176.43304915946405,847.2680866926864,-546.0105524320506
717,PF0445-C.g622,"[-859.9370006838144, -10.74033962296109, 1033.8995890184021]",-859.9370006838144,-10.74033962296109,1033.8995890184021
721,PF0449-C.g297,"[222.87665296607267, 345.22484894328, 973.8712227868945]",222.87665296607267,345.22484894328,973.8712227868945
722,PF0450-C.g51,"[-229.55506776009312, -716.3913215297896, -664.4634950418776]",-229.55506776009312,-716.3913215297896,-664.4634950418776
724,PF0453-C.g395,"[64.04833451265473, 1.2159198209285074, 986.249815588288]",64.04833451265473,1.2159198209285074,986.249815588288
727,PF0467-C.g236,"[-977.2593595974757, -718.2006660913294, -250.44105338522903]",-977.2593595974757,-718.2006660913294,-250.44105338522903
732,PF0473-C.g29,"[309.01407040082984, 1209.1186578520224, 423.5599174262479]",309.01407040082984,1209.1186578520224,423.5599174262479
736,PF0480-C.g526,"[1251.1858789063551, 1175.2593169740503, -287.0477806341135]",1251.1858789063551,1175.2593169740503,-287.0477806341135
739,PF0491-C.g171,"[-314.39018572116714, -403.13117830804373, -982.2831531665826]",-314.39018572116714,-403.13117830804373,-982.2831531665826
740,PF0492-C.g288,"[258.53413754503646, 44.19229345878918, 1307.76236825015]",258.53413754503646,44.19229345878918,1307.76236825015
741,PF0492-C.g88,"[1091.4860663321638, -397.05856384976676, -831.4485419628652]",1091.4860663321638,-397.05856384976676,-831.4485419628652
749,PF0504-C.g424,"[-463.9455037538824, -758.2891452571638, -755.5501389644327]",-463.9455037538824,-758.2891452571638,-755.5501389644327
750,PF0507-C.g272,"[-595.9477305245164, -70.89382620119939, 503.28347318683694]",-595.9477305245164,-70.89382620119939,503.28347318683694
752,PF0512-C.g79,"[896.8161700977024, 405.7747103265946, 213.20704629672008]",896.8161700977024,405.7747103265946,213.20704629672008
753,PF0513-C.g1832,"[743.4439364200437, 1123.1151436066475, -739.3893050134075]",743.4439364200437,1123.1151436066475,-739.3893050134075
758,PF0515-C.g283,"[48.954345120856054, 405.9976510666531, 1052.8791256198197]",48.954345120856054,405.9976510666531,1052.8791256198197
759,PF0518-C.g1120,"[-887.2751101427318, 388.5954389688498, -111.22364949535623]",-887.2751101427318,388.5954389688498,-111.22364949535623
761,PF0518-C.g465,"[-429.82622227000087, 1095.6893237253366, 781.6080922853395]",-429.82622227000087,1095.6893237253366,781.6080922853395
764,PF0519-C.g97,"[941.1666705288101, -268.82753384744797, 154.35549561247282]",941.1666705288101,-268.82753384744797,154.35549561247282
769,PF0531-C.g114,"[193.19896244018466, 1093.5563251376252, 322.22830549044863]",193.19896244018466,1093.5563251376252,322.22830549044863
772,PF0542-C.g111,"[1125.6550694706843, 379.92266880814134, -832.8601622745724]",1125.6550694706843,379.92266880814134,-832.8601622745724
773,PF0556-C.g2254,"[-964.4690660058396, 655.3448713545326, 352.3654373510691]",-964.4690660058396,655.3448713545326,352.3654373510691
774,PF0559-C.g29,"[266.3054691942856, -700.6769022875579, -602.6718130081472]",266.3054691942856,-700.6769022875579,-602.6718130081472
775,PF0562-C.g1475,"[-386.0616576816131, 703.1197347434285, -1340.8010077859585]",-386.0616576816131,703.1197347434285,-1340.8010077859585
781,PF0590-C.g845,"[1368.637968700506, -687.5897406242844, -321.4888757126301]",1368.637968700506,-687.5897406242844,-321.4888757126301
782,PF0596-C.g2352,"[-183.4443738856437, 857.0751849835935, -535.3724467648269]",-183.4443738856437,857.0751849835935,-535.3724467648269
783,PF0596-C.g2366,"[-88.95090934065614, 656.0476069651257, -454.30517884791885]",-88.95090934065614,656.0476069651257,-454.30517884791885
784,PF0609-C.g5318,"[-271.24247357354267, -242.89800143476444, -1028.9739326340502]",-271.24247357354267,-242.89800143476444,-1028.9739326340502
790,PF0617-C.g910,"[-184.37974588304644, -602.576432429727, -1385.2846827065057]",-184.37974588304644,-602.576432429727,-1385.2846827065057
791,PF0619-C.g2333,"[-133.69897331963526, 345.0613087340725, 835.8085469868513]",-133.69897331963526,345.0613087340725,835.8085469868513
792,PF0625-C.g377,"[-1140.1497173527123, 366.9582644118311, -60.283554741881964]",-1140.1497173527123,366.9582644118311,-60.283554741881964
793,PF0625-C.g875,"[1294.5620386214036, 777.3417166738519, -300.2401260806572]",1294.5620386214036,777.3417166738519,-300.2401260806572
794,PF0629-C.g1760,"[731.913211246491, 851.58188034419, 533.3396695310853]",731.913211246491,851.58188034419,533.3396695310853
798,PF0634-C.g413,"[-1040.8023113717954, 233.73766276367053, 890.7228134578596]",-1040.8023113717954,233.73766276367053,890.7228134578596
804,PF0650-C.g1351,"[1032.370077668318, -322.8796359638113, -9.560688218197752]",1032.370077668318,-322.8796359638113,-9.560688218197752
805,PF0650-C.g2107,"[277.26858439833114, -788.5284312208125, -679.1952617115273]",277.26858439833114,-788.5284312208125,-679.1952617115273
808,PF0672-C.g1295,"[1295.396732362129, -270.84746831715336, -760.338034741112]",1295.396732362129,-270.84746831715336,-760.338034741112
823,PF0723-C.g447,"[387.8697763362438, -337.19557044993815, 1025.371499178002]",387.8697763362438,-337.19557044993815,1025.371499178002
824,PF0725-C.g351,"[46.20981586212612, 747.6992197887708, -1329.648922855452]",46.20981586212612,747.6992197887708,-1329.648922855452
826,PF0727-C.g278,"[-185.64504262969518, -167.64166499306106, 1170.6586918136322]",-185.64504262969518,-167.64166499306106,1170.6586918136322
827,PF0729-C.g181,"[-393.1136891967456, 511.2993076250688, -758.0147761951612]",-393.1136891967456,511.2993076250688,-758.0147761951612
829,PF0730-C.g154,"[-880.6949625518869, 80.28897461857929, -144.28310713923798]",-880.6949625518869,80.28897461857929,-144.28310713923798
831,PF0731-C.g327,"[774.416096161764, 501.753655675618, 63.414418465063505]",774.416096161764,501.753655675618,63.414418465063505
832,PF0733-C.g329,"[-1002.3975987017119, 681.9400881814391, 27.463543640993485]",-1002.3975987017119,681.9400881814391,27.463543640993485
836,PF0747-C.g254,"[-801.5576128180451, -263.0765164890062, 1053.001264959749]",-801.5576128180451,-263.0765164890062,1053.001264959749
837,PF0747-C.g847,"[-722.8833966198847, 614.9233802339576, -668.9814449252628]",-722.8833966198847,614.9233802339576,-668.9814449252628
839,PF0748-C.g80,"[897.4514244739206, -265.15594651603266, 282.5327759611455]",897.4514244739206,-265.15594651603266,282.5327759611455
842,PF0752-C.g1264,"[452.1811949458346, -734.1242091808147, -646.4856726097133]",452.1811949458346,-734.1242091808147,-646.4856726097133
843,PF0752-C.g252,"[-977.4561759128604, 209.177884727356, 113.09564198435659]",-977.4561759128604,209.177884727356,113.09564198435659
848,PF0756-C.g194,"[1123.762256643296, 694.6779535484084, -655.208238812402]",1123.762256643296,694.6779535484084,-655.208238812402
850,PF0758-C.g1330,"[-703.2301600049512, -94.79813634410463, -868.6285931695278]",-703.2301600049512,-94.79813634410463,-868.6285931695278
853,PF0760-C.g852,"[1375.653660057195, -232.39214715999347, -750.6653009417352]",1375.653660057195,-232.39214715999347,-750.6653009417352
861,PF0766-C.g9698,"[-398.5134074323295, 713.4982474684014, 751.8822017576255]",-398.5134074323295,713.4982474684014,751.8822017576255
862,PF0767-C.g3310,"[-695.3441300867926, 772.3810292950291, 694.272485700596]",-695.3441300867926,772.3810292950291,694.272485700596
865,PF0771-C.g1239,"[772.032231281278, 336.1970416533074, -119.92466894121054]",772.032231281278,336.1970416533074,-119.92466894121054
868,PF0777-C.g979,"[-691.169628286275, -54.22872402761575, 42.27016954767741]",-691.169628286275,-54.22872402761575,42.27016954767741
871,PF0782-C.g379,"[1129.0739537132881, 926.4097877444616, -668.5555223025746]",1129.0739537132881,926.4097877444616,-668.5555223025746
888,PF0803-C.g703,"[-899.8106246419314, 727.2123083644349, -917.0628813538807]",-899.8106246419314,727.2123083644349,-917.0628813538807
889,PF0805-C.g306,"[329.3867227048926, -167.07613035250142, 922.6152098735249]",329.3867227048926,-167.07613035250142,922.6152098735249
891,PF0809-C.g681,"[-497.39967453650536, 432.6773614980787, -866.1594862126179]",-497.39967453650536,432.6773614980787,-866.1594862126179
893,PF0811-C.g44,"[602.8116998709114, 969.7402314675076, 399.11140066244906]",602.8116998709114,969.7402314675076,399.11140066244906
897,PF0814-C.g1512,"[460.4149197797226, 1089.1150191574382, -997.872201205788]",460.4149197797226,1089.1150191574382,-997.872201205788
900,PF0816-C.g187,"[-313.05592295316296, -366.8720937706109, 849.524465336565]",-313.05592295316296,-366.8720937706109,849.524465336565
903,PF0817-C.g840,"[1455.8704034466025, 495.13270227606307, -117.6459302097794]",1455.8704034466025,495.13270227606307,-117.6459302097794
906,PF0820-C.g135,"[-59.30171183422584, -589.934255576493, -647.384215298887]",-59.30171183422584,-589.934255576493,-647.384215298887
908,PF0821-C.g191,"[256.0441385029085, -237.2271700981715, 939.4618299574939]",256.0441385029085,-237.2271700981715,939.4618299574939
912,PF0823-C.g2031,"[-950.8615398181041, -427.39623998123864, 1034.6604417239453]",-950.8615398181041,-427.39623998123864,1034.6604417239453
913,PF0823-C.g2696,"[413.6363233881689, -1297.9322587674624, 181.2758411470285]",413.6363233881689,-1297.9322587674624,181.2758411470285
915,PH0047-Cx.g64,"[-721.2976421753876, -441.68564206229905, -729.2799174918568]",-721.2976421753876,-441.68564206229905,-729.2799174918568
917,PH0054-C.g256,"[-440.7990758961794, -780.8276022608535, 22.865476810837126]",-440.7990758961794,-780.8276022608535,22.865476810837126
920,PH0057-C.g143,"[272.8464384877611, -1274.243473650256, 754.4537974722305]",272.8464384877611,-1274.243473650256,754.4537974722305
927,PH0112-C.g70,"[-144.51363323701995, -936.8621149655567, 621.3527979957273]",-144.51363323701995,-936.8621149655567,621.3527979957273
929,PH0124-CW.g12,"[-152.47861224930307, 1163.5277928341513, -241.06647476639878]",-152.47861224930307,1163.5277928341513,-241.06647476639878
934,PH0141-CW.g9,"[-682.6581094103846, -820.4921699177173, 560.7727286932108]",-682.6581094103846,-820.4921699177173,560.7727286932108
935,PH0144-CW.g11,"[266.1683237993073, -601.3102810614184, -1392.2107235186488]",266.1683237993073,-601.3102810614184,-1392.2107235186488
937,PH0149-CW.g27,"[-580.4460827256584, -347.80770008865363, -775.590388442384]",-580.4460827256584,-347.80770008865363,-775.590388442384
940,PH0156-C.g43,"[-655.0216227179661, -375.40242496853324, -778.2724693652557]",-655.0216227179661,-375.40242496853324,-778.2724693652557
943,PH0165-C.g257,"[-895.0706212035825, 775.2698852258417, 318.11047118375484]",-895.0706212035825,775.2698852258417,318.11047118375484
950,PH0193-C.g27,"[-167.17498929080435, 986.9369402461624, -178.7817110704603]",-167.17498929080435,986.9369402461624,-178.7817110704603
951,PH0193-C.g380,"[1171.775221656378, -600.3426539043231, -678.8721961648124]",1171.775221656378,-600.3426539043231,-678.8721961648124
954,PH0196-C.g28,"[-801.6994544801041, -696.3094467738049, -388.95486477503727]",-801.6994544801041,-696.3094467738049,-388.95486477503727
956,PH0198-C.g183,"[-145.50076853909079, -928.334978887837, 619.1420523883853]",-145.50076853909079,-928.334978887837,619.1420523883853
959,PH0204-C.g213,"[-533.0652411780427, 79.62371748800646, 705.9036517292024]",-533.0652411780427,79.62371748800646,705.9036517292024
963,PH0208-C.g139,"[-319.1081289306608, 2038.3767960124183, -750.8836873497888]",-319.1081289306608,2038.3767960124183,-750.8836873497888
971,PH0239-C.g311,"[-310.18991744077437, -896.0530933939842, 679.9423219941109]",-310.18991744077437,-896.0530933939842,679.9423219941109
973,PH0241-C.g299,"[267.0218442743666, -562.9848227437551, -1332.3014651923045]",267.0218442743666,-562.9848227437551,-1332.3014651923045
977,PH0252-C.g108,"[-204.5143609569712, -756.9404282971883, 525.0813642769979]",-204.5143609569712,-756.9404282971883,525.0813642769979
989,PH0290-C.g15,"[1225.3405074783532, -618.804872192777, -703.1799704906266]",1225.3405074783532,-618.804872192777,-703.1799704906266
991,PH0290-C.g25,"[-243.34698551695985, 1029.436092516884, -114.74326374805524]",-243.34698551695985,1029.436092516884,-114.74326374805524
995,PH0294-C.g35,"[267.02184427436447, -562.9848227437561, -1332.3014651923052]",267.02184427436447,-562.9848227437561,-1332.3014651923052
996,PH0297-C.g33,"[6.790942677627401, -1230.0880311321569, 806.9322566709633]",6.790942677627401,-1230.0880311321569,806.9322566709633
1001,PH0306-C.g322,"[1027.9748921712119, -1341.08497517736, 345.91653799210815]",1027.9748921712119,-1341.08497517736,345.91653799210815
1002,PH0307-C.g97,"[37.68822449722457, 999.5989824503463, -212.2901512695036]",37.68822449722457,999.5989824503463,-212.2901512695036
1009,PH0332-C.g80,"[661.749069223987, 778.7507139913808, 298.77538037744023]",661.749069223987,778.7507139913808,298.77538037744023
1010,PH0333-C.g319,"[230.41637566913124, 1001.3998203414002, 778.285706171132]",230.41637566913124,1001.3998203414002,778.285706171132
1018,PH0336-C.g586,"[-319.10810036645347, 2038.3768074393845, -750.8836680475206]",-319.10810036645347,2038.3768074393845,-750.8836680475206
1020,PH0341-C.g50,"[966.6455800102576, -847.3709925341924, -874.8029671696222]",966.6455800102576,-847.3709925341924,-874.8029671696222
1021,PH0342-C.g107,"[807.4486142665273, -718.542931631275, 720.5794494843018]",807.4486142665273,-718.542931631275,720.5794494843018
1022,PH0343-C.g343,"[-904.6442016009051, -843.2072985198574, 643.5539779407073]",-904.6442016009051,-843.2072985198574,643.5539779407073
1023,PH0344-C.g338,"[-903.54948532829, -841.9142978308823, 643.1097490747392]",-903.54948532829,-841.9142978308823,643.1097490747392
1024,PH0346-C.g145,"[-441.50425655730305, -780.0116985354591, 23.19208782612365]",-441.50425655730305,-780.0116985354591,23.19208782612365
1031,PH0349-C.g334,"[-903.5494840775146, -841.9142979633457, 643.1097506962146]",-903.5494840775146,-841.9142979633457,643.1097506962146
1032,PH0350-C.g166,"[214.9398468874042, -818.4149602284955, 795.7930314356429]",214.9398468874042,-818.4149602284955,795.7930314356429
1034,PH0350-C.g447,"[-399.48916283021794, 659.6627971613007, -1033.9616578256748]",-399.48916283021794,659.6627971613007,-1033.9616578256748
1035,PH0354-C.g311,"[-904.6442015265499, -843.2072985274613, 643.5539780374833]",-904.6442015265499,-843.2072985274613,643.5539780374833
1039,PH0361-C.g63,"[-2.654599484171354, -859.8364925984655, -660.2548732685943]",-2.654599484171354,-859.8364925984655,-660.2548732685943
1040,PH0363-C.g102,"[574.5696869932082, 384.6773301695558, 929.0865593433523]",574.5696869932082,384.6773301695558,929.0865593433523
1047,PH0371-C.g182,"[-1148.5976329754862, -327.04020900408784, 75.92103186713723]",-1148.5976329754862,-327.04020900408784,75.92103186713723
1054,PH0377-C.g130,"[-726.5643741873427, 311.3731892494259, -80.33498612333344]",-726.5643741873427,311.3731892494259,-80.33498612333344
1055,PH0377-C.g451,"[37.559527489733654, 999.5798715029765, -212.233917873918]",37.559527489733654,999.5798715029765,-212.233917873918
1056,PH0377-C.g468,"[-2.6546168793679517, -859.8364941502663, -660.2548772714902]",-2.6546168793679517,-859.8364941502663,-660.2548772714902
1057,PH0378-C.g448,"[591.160643379768, -202.31008318201665, -1383.2029514932099]",591.160643379768,-202.31008318201665,-1383.2029514932099
1059,PH0380-C.g286,"[-1148.5976329806904, -327.04020899009527, 75.92103186637193]",-1148.5976329806904,-327.04020899009527,75.92103186637193
1061,PH0382-C.g15,"[-273.1726651090379, 632.8132602202089, -1454.5986041932194]",-273.1726651090379,632.8132602202089,-1454.5986041932194
1063,PH0384-C.g178,"[232.46963405679023, 1017.4079190942736, 792.6589653219602]",232.46963405679023,1017.4079190942736,792.6589653219602
1065,PH0384-C.g562,"[26.048914828605596, 1094.2015109616839, -109.63544946287507]",26.048914828605596,1094.2015109616839,-109.63544946287507
1067,PH0391-C.g1496,"[-606.0506911556137, -361.7902295209839, -801.6471516807413]",-606.0506911556137,-361.7902295209839,-801.6471516807413
1070,PH0397-C.g206,"[-404.0734687467215, -678.3958395388498, -510.59377996137977]",-404.0734687467215,-678.3958395388498,-510.59377996137977
1071,PH0397-C.g234,"[231.38616431701595, 935.6726086954254, 670.8125861859673]",231.38616431701595,935.6726086954254,670.8125861859673
1075,PH0438-C.g5175,"[-1126.3433559461912, -550.27025593944, -439.9137728815668]",-1126.3433559461912,-550.27025593944,-439.9137728815668
1076,PH0454-C.g309,"[37.69648607604544, 999.0054189184617, -212.6130231142785]",37.69648607604544,999.0054189184617,-212.6130231142785
1079,PH0460-C.g380,"[-319.43162785375097, 2039.6734045161327, -748.174120049594]",-319.43162785375097,2039.6734045161327,-748.174120049594
1081,PH0463-C.g388,"[-319.10812450272437, 2038.3767979935355, -750.8836837947796]",-319.10812450272437,2038.3767979935355,-750.8836837947796
1082,PH0469-CW.g80,"[-508.29802648729145, -891.6548803393149, -875.1433094800793]",-508.29802648729145,-891.6548803393149,-875.1433094800793
1084,PH0470-C.g405,"[-319.1081233958235, 2038.3767988087639, -750.8836820474302]",-319.1081233958235,2038.3767988087639,-750.8836820474302
1086,PH0471-C.g506,"[266.30466942274717, -562.7613616240179, -1331.8697083828617]",266.30466942274717,-562.7613616240179,-1331.8697083828617
1088,PH0474-CW.g385,"[267.0218442743626, -562.9848227437557, -1332.301465192308]",267.0218442743626,-562.9848227437557,-1332.301465192308
1089,PH0475-C.g346,"[-1089.8083610593478, -603.3066314101419, 221.84470059338787]",-1089.8083610593478,-603.3066314101419,221.84470059338787
1092,PH0478-C.g613,"[268.6626101010286, -587.6660382249678, -1318.4701695788392]",268.6626101010286,-587.6660382249678,-1318.4701695788392
1094,PH0485-C.g11,"[1171.7751947371326, -600.3426571283981, -678.8722365117025]",1171.7751947371326,-600.3426571283981,-678.8722365117025
1103,PH0507-C.g244,"[384.4002294591582, -254.04077868719722, 1211.5789800524717]",384.4002294591582,-254.04077868719722,1211.5789800524717
1110,PH0519-C.g62,"[-109.20400936264376, 399.32887782564586, -835.7523461783913]",-109.20400936264376,399.32887782564586,-835.7523461783913
1111,PH0519-C.g677,"[678.337646012907, -1629.2164641953711, -169.58686825823327]",678.337646012907,-1629.2164641953711,-169.58686825823327
1114,PH0525-C.g137,"[-89.60332514299387, -819.8116214828079, 537.95007698571]",-89.60332514299387,-819.8116214828079,537.95007698571
1117,PH0529-C.g747,"[272.8473438336552, -1274.2426535848608, 754.4548993871605]",272.8473438336552,-1274.2426535848608,754.4548993871605
1118,PH0530-C.g332,"[-158.2895709781278, -931.8699209829803, 625.1080938356298]",-158.2895709781278,-931.8699209829803,625.1080938356298
1121,PH0534-C.g171,"[267.0218442743646, -562.9848227437554, -1332.301465192307]",267.0218442743646,-562.9848227437554,-1332.301465192307
1122,PH0537-C.g320,"[-94.80746136208299, -863.6719670677962, 561.6114218645329]",-94.80746136208299,-863.6719670677962,561.6114218645329
1124,PH0541-C.g706,"[-319.10811908963217, 2038.3768004387848, -750.8836793861342]",-319.10811908963217,2038.3768004387848,-750.8836793861342
1126,PH0544-C.g572,"[250.0273330458165, -1265.8162734188675, 754.8143026465951]",250.0273330458165,-1265.8162734188675,754.8143026465951
1127,PH0547-C.g785,"[-319.1081571460247, 2038.3767859470192, -750.8837031371279]",-319.1081571460247,2038.3767859470192,-750.8837031371279
1128,PH0548-C.g127,"[37.5595274899574, 999.5798715022974, -212.23391787648907]",37.5595274899574,999.5798715022974,-212.23391787648907
1130,PH0552-C.g519,"[-1127.3869158806874, 396.9944425040384, 548.8955712433732]",-1127.3869158806874,396.9944425040384,548.8955712433732
1133,PH0569-C.g331,"[-319.1081014610091, 2038.37680612657, -750.8836711350208]",-319.1081014610091,2038.37680612657,-750.8836711350208
1136,PH0576-C.g195,"[24.943331815940226, -551.4514149027824, 596.4639392391424]",24.943331815940226,-551.4514149027824,596.4639392391424
1137,PH0580-C.g1008,"[199.53872290091698, 885.7591147670203, 635.502127802468]",199.53872290091698,885.7591147670203,635.502127802468
1148,PH0594-C.g499,"[-1148.9453498806652, -241.2164082394192, 737.7873450840207]",-1148.9453498806652,-241.2164082394192,737.7873450840207
1150,PH0595-C.g240,"[-489.8695323891345, -230.40938641938902, 938.970940067911]",-489.8695323891345,-230.40938641938902,938.970940067911
1151,PH0595-C.g291,"[-145.50076853909076, -928.3349788878378, 619.1420523883854]",-145.50076853909076,-928.3349788878378,619.1420523883854
1155,PH0599-C.g152,"[21.467963430304692, -338.9348056126934, 1238.6232870309866]",21.467963430304692,-338.9348056126934,1238.6232870309866
1157,PH0600-C.g113,"[21.472311503596387, -338.9385275646264, 1238.6219815520462]",21.472311503596387,-338.9385275646264,1238.6219815520462
1171,PH0631-C.g52,"[-707.8616957031636, 303.51794489670414, -710.819351445555]",-707.8616957031636,303.51794489670414,-710.819351445555
1174,PH0633-C.g154,"[1025.516566191314, -604.3416822034616, 792.0148893825774]",1025.516566191314,-604.3416822034616,792.0148893825774
1177,PH0636-C.g15,"[185.9272604312863, 966.3500405907814, -229.33976981100642]",185.9272604312863,966.3500405907814,-229.33976981100642
1180,PH0638-C.g693,"[1358.8448677753545, -198.420561453579, -523.8163232045824]",1358.8448677753545,-198.420561453579,-523.8163232045824
1181,PH0640-C.g149,"[-142.8541541297896, -1229.9274698303439, 183.822209841824]",-142.8541541297896,-1229.9274698303439,183.822209841824
1183,PH0641-C.g1292,"[1358.844993069198, -198.42084310945822, -523.8159990883833]",1358.844993069198,-198.42084310945822,-523.8159990883833
1184,PH0641-C.g240,"[574.5694901386287, 384.67764942182924, 929.0865519493424]",574.5694901386287,384.67764942182924,929.0865519493424
1191,PH0648-C.g240,"[-533.0652690823798, 79.62377154137586, 705.9036278778024]",-533.0652690823798,79.62377154137586,705.9036278778024
1195,PH0677-C.g116,"[37.55952748826813, 999.5798715073975, -212.2339178571426]",37.55952748826813,999.5798715073975,-212.2339178571426
1197,PH0680-C.g154,"[-1102.997159162647, 434.3315133606924, 528.3812467432285]",-1102.997159162647,434.3315133606924,528.3812467432285
1198,PH0681-C.g1015,"[13.007174551904487, 1020.2766522164203, -197.68000630742225]",13.007174551904487,1020.2766522164203,-197.68000630742225
1200,PH0687-C.g332,"[-145.50076853909047, -928.3349788878373, 619.142052388385]",-145.50076853909047,-928.3349788878373,619.142052388385
1201,PH0692-C.g163,"[-319.1081237473061, 2038.3767980431498, -750.8836839621039]",-319.1081237473061,2038.3767980431498,-750.8836839621039
1202,PH0695-C.g164,"[-319.1081184813205, 2038.3768000851808, -750.8836805769629]",-319.1081184813205,2038.3768000851808,-750.8836805769629
1204,PH0696-C.g91,"[-150.6357527307197, -719.9824856331857, 535.2891153818304]",-150.6357527307197,-719.9824856331857,535.2891153818304
1205,PH0697-C.g160,"[-1121.1934214783923, 404.24462697446063, 544.561092332913]",-1121.1934214783923,404.24462697446063,544.561092332913
1206,PH0698-C.g203,"[-728.3238546813424, 142.04253923284975, 1156.1588910413905]",-728.3238546813424,142.04253923284975,1156.1588910413905
1207,PH0700-C.g165,"[-156.96173824438452, -716.4087510496009, 543.7409184403556]",-156.96173824438452,-716.4087510496009,543.7409184403556
1208,PH0701-C.g769,"[-986.8263145430243, -884.3139349241716, -43.04751907712278]",-986.8263145430243,-884.3139349241716,-43.04751907712278
1209,PH0702-C.g592,"[-333.051737016269, 2032.372296724056, -759.3932458265496]",-333.051737016269,2032.372296724056,-759.3932458265496
1211,PH0709-C.g513,"[-324.92391185104236, 2027.1569601872284, -734.5186324300676]",-324.92391185104236,2027.1569601872284,-734.5186324300676
1212,PH0712-C.g415,"[-321.58007179889603, 2026.120728703238, -739.2556383992643]",-321.58007179889603,2026.120728703238,-739.2556383992643
1213,PH0724-C.g334,"[-98.57267982676385, -879.2475834188815, 567.7955956582454]",-98.57267982676385,-879.2475834188815,567.7955956582454
1214,PH0728-C.g46,"[-145.50076853909047, -928.334978887837, 619.1420523883855]",-145.50076853909047,-928.334978887837,619.1420523883855
1215,PH0736-C.g309,"[21.472596489404797, -338.93877070753985, 1238.6218962751295]",21.472596489404797,-338.93877070753985,1238.6218962751295
1225,PH0765-C.g802,"[-647.7784842295221, 613.2967680025646, 356.95475258798405]",-647.7784842295221,613.2967680025646,356.95475258798405
1227,PH0772-C.g877,"[-394.8517904692972, 808.7822888125306, -690.9433448813642]",-394.8517904692972,808.7822888125306,-690.9433448813642
1229,PH0774-C.g65,"[-2.654688862034801, -859.8365005717147, -660.2548938358062]",-2.654688862034801,-859.8365005717147,-660.2548938358062
1231,PH0783-C.g530,"[-707.8616767835433, 303.517930156041, -710.8193702067065]",-707.8616767835433,303.517930156041,-710.8193702067065
1233,PH0786-Cx.g934,"[26.04081167793346, 1094.2021173953558, -109.62855450102441]",26.04081167793346,1094.2021173953558,-109.62855450102441
1235,PH0789-C.g329,"[-1065.6024095610846, -609.0209149173754, 847.2906138876245]",-1065.6024095610846,-609.0209149173754,847.2906138876245
1239,PH0794-C.g1632,"[-1064.2748480325968, -589.1908301727663, 857.1815829354155]",-1064.2748480325968,-589.1908301727663,857.1815829354155
1240,PH0797-C.g459,"[-1065.6024204979524, -609.0209108798718, 847.290602722025]",-1065.6024204979524,-609.0209108798718,847.290602722025
1244,PH0802-C.g209,"[39.17646117202633, -1360.9800905956165, -111.36998281894046]",39.17646117202633,-1360.9800905956165,-111.36998281894046
1257,PH0836-C.g371,"[-109.80979195613126, -824.5826554027285, 546.7165362286346]",-109.80979195613126,-824.5826554027285,546.7165362286346
1259,PH0838-C.g355,"[-305.0375711557886, 2055.903047476177, -735.3005385510718]",-305.0375711557886,2055.903047476177,-735.3005385510718
1264,PH0843-C.g824,"[267.0218442743653, -562.9848227437551, -1332.301465192307]",267.0218442743653,-562.9848227437551,-1332.301465192307
1269,PH0849-C.g454,"[72.87063971176448, -170.77785897032425, 1131.455029594204]",72.87063971176448,-170.77785897032425,1131.455029594204
1270,PH0849-C.g58,"[-48.69596726867005, 215.19017132837908, -768.1537196952222]",-48.69596726867005,215.19017132837908,-768.1537196952222
1273,PH0851-C.g502,"[-1342.3468846171397, -73.78797754874513, 551.1349947770756]",-1342.3468846171397,-73.78797754874513,551.1349947770756
1282,PH0875-C.g793,"[963.4809650764915, -655.0647133148447, 610.3693012851023]",963.4809650764915,-655.0647133148447,610.3693012851023
1283,PH0877-C.g142,"[-868.1243832408677, 153.7606071155553, 289.0588555124707]",-868.1243832408677,153.7606071155553,289.0588555124707
1285,PH0877-C.g337,"[-613.0509577482758, 281.1463979040259, 1035.6034125747788]",-613.0509577482758,281.1463979040259,1035.6034125747788
1287,PH0878-C.g122,"[-868.1243898495101, 153.760615923716, 289.05884798652755]",-868.1243898495101,153.760615923716,289.05884798652755
1288,PH0878-C.g400,"[-612.1599359518382, 282.9607213191774, 1035.3122575020498]",-612.1599359518382,282.9607213191774,1035.3122575020498
